Screen Name,User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Phone Type,Hashtags,Country Code,Country,lat,long,Polarity,Sentiment
lmotcastillo,Ley Tumlos-Castillo ,8/17/2019 14:23,"our little star enjoyed this afternoon   s grade  robotics miniolympiad module  

you are so wonderful ela        congratulations  de la salle santiago zobel school ","Manila, Philippines ",0,Instagram ,nan,ph,Philippines,14.5906216,120.9799696,0.9174,POSITIVE
sectest9,Security Testing ,8/17/2019 14:23,  top  threats in public gtgtgt  via  gtgtgt    ,"Hyderabad, India ",2,auto is the only way it can be  , RT CyberSecurity CloudComputing,in,India,17.3887859,78.4610647,-0.25,NEGATIVE
art_n_science,TAB-  -th   ,8/17/2019 14:23,b let s get this party started csiro data and coordinated robotics are on deck for the first runs in the tunnel   ,"Washington, D.C. ",11,Twitter for iPhone , SubTChallenge,us,USA,38.8948932,-77.0365529,0.481,POSITIVE
turnkeyfans,Turn Key Fan Page ,8/17/2019 14:22," projected to add  trillion to the global by 

by  via  amp 
   ","Silicon Valley, CA ",123,Twitter for iPhone , AI economy ML,us,USA,37.4429964,-122.1545229,0.0,NEUTRAL
dineshsivakumar,Dinesh Sivakumar ,8/17/2019 14:22," a new mindset for the nocollar workforce 
via  

   ",New York ,70,Twitter for iPhone , INFOGRAPHICS ArtificialIntelligence AI,us,USA,40.7127281,-74.0060152,0.0,NEUTRAL
CCSCambridge,CCSC ,8/17/2019 14:22,"blooking for something to do on tues head to tech square for  s movie night          

activities for all ages sta pm incl an intro to robotics coding by  amp gizmo robot building by          

for more info visit ","245 Bent Street, Cambridge, MA ",0,TweetDeck ,nan,us,USA,42.3679025,-71.0846573,0.0,NEUTRAL
sicathyannn,catherine vlogs ,8/17/2019 14:21,robotics is life                 ,JESUS ,0,Twitter for Android ,nan,gb,United Kingdom,52.2095649,0.1235969,0.0,NEUTRAL
mayberomeo,chandra ,8/17/2019 14:21," this robot can clean your room video

 ",di kereta ,12,Twitter for Android , innovation startups Robotics tech,ru,Russia,47.7591525,39.7170555,0.4019,POSITIVE
THEAdamGabriel,"Adam Gabriel, #TOP     #Influencer     ",8/17/2019 14:20, top  threats in public gtgtgt  via  gtgtgt gtgtgt  ,"Financial District, Manhattan ",2,IFTTT , RT CyberSecurity CloudComputing CyberAttack Malware AI SaaS Robotics DataScience IoT DDoS,us,USA,40.7076124,-74.009378,-0.25,NEGATIVE
sljournal,SchoolLibraryJournal ,8/17/2019 14:20,vocation spots library makerspaces can propel teens toward career and technical education  ,"New York, NY ",2,Hootsuite Inc. ,nan,us,USA,40.7127281,-74.0060152,0.0,NEUTRAL
JayDee720,"b""I m Jerry""",8/17/2019 14:19, one of the cool unique features of is the mix of comics pop culture media and hard science nasa is out in force an    ,Mars ,0,Twitter for Android , SVCC,fr,France,44.0032084,3.5483256,0.2263,POSITIVE
TajebeD,Tajebe Dessalegn ,8/17/2019 14:19, privileged to be closing the coding camp one of  simultaneous camps closing after weeks of design thinking anim    ,Addis Ababa ,5,Twitter for Android , AGCCI,et,Ethiopia,9,38.75,0.4404,POSITIVE
dog884,Black Voices Muted ,8/17/2019 14:19,bwith our young brothers scoring  points below their white counterparts in rd th and th grades robotics doesn t look in their future we can t build stem professions without competencies in math physics chemistry biology etc ,Chicago ,0,Twitter Web App , BlackLivesMatter,us,USA,41.8755616,-87.6244212,0.0,NEUTRAL
YIXUANTU1,YI XUAN TU ,8/17/2019 14:18, work smart not hard and automate your tasks with  ,"Paris, France ",1,YI XUAN , automation robotics RPA digital,fr,France,48.8566969,2.3514616,0.4581,POSITIVE
nober_techclass,Ronald M. Nober ,8/17/2019 14:17,b season  s final episode is up  joins me to chat about being a steam teacher we chat xsteam drones ro   ,"Southampton, New Jersey, USA ",4,Twitter for Android ,nan,us,USA,39.9226305,-74.7186588,0.0,NEUTRAL
TrackBots,Mobility ,8/17/2019 14:17,  in order to process ai workloads both training and inference for image classification object detection facial rec    ,United States ,1,MavenBot ,nan,us,USA,39.7837304,-100.4458825,0.0,NEUTRAL
_coralfern,CoralFern ,8/17/2019 14:16, automation robotics and artificial intelligence are advancing quickly dramatically changing the nature and number of job    ,usa ,4,Twitter for Android ,nan,us,USA,39.7837304,-100.4458825,0.5267,POSITIVE
ranjit_singhk,Ranjit Singh       ,8/17/2019 14:16, copy paste answer guys robotics reply ,Gurgaon ,0,Twitter for Android , BycottSwiggy,in,India,28.4646148,77.0299194,0.0,NEUTRAL
biami_io,BIAMI.IO - Intelligent Automation ,8/17/2019 14:16,work smart not hard and automate your tasks with  ,"London, England ",1,biami.io , automation robotics RPA digital,gb,United Kingdom,51.5073219,-0.1276474,0.4581,POSITIVE
Moosi007,Mustafa Ramzan ,8/17/2019 14:15, top  threats in public gtgtgt  via  gtgtgt    ,Pakistan ,16,Twitter Web App , CyberSecurity CloudComputing CyberAttack Malware,pk,Pakistan,30.3308401,71.247499,-0.25,NEGATIVE
ryanfitzus,Ryan Fitzgerald ,8/17/2019 14:15, the will bring more frequent  interactions gtgt  via  gt    ,"Seattle, WA ",49,Hootsuite Inc. , futureofwork human digital Robotics RPA,us,USA,47.6038321,-122.3300624,0.2732,POSITIVE
all_ok_official,Alok Babu Fan from Kudla ,8/17/2019 14:15,b the garuda wisnu kencana in is one of the world s tallest statues using dji drones and  lidar sensors h   ,"Mangalore, India ",23,Twitter for Android , Indonesia,in,India,12.8698101,74.8430082,0.0,NEUTRAL
SalehAlMushekih,           .  .                ,8/17/2019 14:15," plastic roads
            ",Riyadh Kingdom of Saudi Arabia ,28,Twitter for iPhone ,nan,sa,Saudi Arabia,24.6319692,46.7150648,0.0,NEUTRAL
NgoziAda,iheanyi ngozi ada ,8/17/2019 14:15," my younger brother   s first webpage    

he   s getting a laptop now     got to fuel this hustle        

my other brother is in oau l    ","Ife, Nigeria ",21,Twitter for Android ,nan,ng,Nigeria,7.481356,4.551406,0.0,NEUTRAL
TigerBuford,                     ,8/17/2019 14:15,robotics robotics robotics robotics robotics robotics robotics ,"Hilton Head Island, SC ",0,Hootsuite Inc. , orthopedics,us,USA,32.1618488,-80.7512616,0.0,NEUTRAL
medimarvals,medimarvels ,8/17/2019 14:15,"with the use of laparoscopic surgery and robotics the recovery time for patients has reduces drastically which gives them enough time to plan other activities when they visit 
to know more drop us a text 


","New Delhi, India ",0,TweetDeck , India medicaltourism healthcare travelIndia,in,India,28.6141793,77.2022662,-0.3384,NEGATIVE
anothermonday_,Another Monday | Intelligent Automation ,8/17/2019 14:14, the will bring more frequent  interactions gtgt  via  gt    ,"K  ln, Deutschland ",49,Hootsuite Inc. , futureofwork human digital Robotics RPA,de,Germany,51.1172663,7.3969897,0.2732,POSITIVE
hunthertornado,hunther ,8/17/2019 14:14, neato robotics d robot vacuum is on sale for  off at amazon ,"Milano, Lombardia ",1,Twitter for Android ,nan,it,Italy,45.4667971,9.1904984,0.1779,POSITIVE
TV_HIEC_Chair,TV HIEC Chair ,8/17/2019 14:14," which are different type of  

",Oxford ,1,IFTTT , AI ML BigData Healthcare Chatbots ArtificialIntelligence RPA Robotics Cobots,gb,United Kingdom,51.7520131,-1.2578499,0.0,NEUTRAL
EndoSurgFlorida,Endo Surg Florida ,8/17/2019 14:14, dr sam atallah to present on robotics and navigation in oaxaca          later today       ,"Orlando, FL ",2,Twitter for iPhone ,nan,us,USA,28.5421097,-81.3790388,0.0,NEUTRAL
_coralfern,CoralFern ,8/17/2019 14:14," mt 

 ways to leverage in gtgt via  gtgt    ",usa ,13,Twitter for Android , EmergingTechnologies eCommerce PwC AI Blockchain,us,USA,39.7837304,-100.4458825,0.0,NEUTRAL
KrisMatthewBell,Kris Belland ,8/17/2019 14:13," today

    researchers on earth concluded a robotic refueling experiment on the 
             prepare for a    ",USA ,438,Twitter Web App ,nan,us,USA,39.7837304,-100.4458825,0.0,NEUTRAL
QuantumRobotic,Quantum Robotics ,8/17/2019 14:13,bhotel motel or holiday inn guest experience is quickly becoming an increasingly important factor in the hotel world here s how to balance and safety  ,"Melbourne, Victoria ",0,ProPP , HospitalityRobots,au,Australia,-37.8142176,144.9631608,0.743,POSITIVE
QuibellPaul,Paul Quibell-smith ,8/17/2019 14:13,neato robotics d robot vacuum is on sale for  off at amazon ,uk ,1,Buffer ,nan,gb,United Kingdom,55.367,-3.9614184,0.1779,POSITIVE
Factor3D,Factor3D ,8/17/2019 14:12," the smallest mp usb camera module with micron mi sensor

   ","Ciudad Real, Espa  a ",7,Tweepi , robotics ai iot artificialintelligence hardware,es,Spain,38.5,-0.5,0.0,NEUTRAL
SaffronHorizon,Andrea Gambardella ,8/17/2019 14:12," this robot can clean your room video

 ",Italy ,12,Twitter for Android , innovation startups Robotics tech,it,Italy,42.6384261,12.674297,0.4019,POSITIVE
magnifintech,Magnifintech Seven ,8/17/2019 14:12," smart home tech 

reaching   s elderly 

    ",Global ,8,Magnifintech , China fintech healthcare AI ArtificialIntelligence,ca,Canada,43.7283874,-79.3491488,0.5423,POSITIVE
PaolaEbranati,paola ebranati ,8/17/2019 14:11, the will bring more frequent  interactions gtgt  via  gt    ,Italy - USA  ,49,Twitter for iPhone , futureofwork human digital Robotics RPA,us,USA,32.1840381,-96.8847194,0.2732,POSITIVE
ElHallay,Said El Hallay ,8/17/2019 14:11,  functions want on their gtgtgt  via  gtgtgt    ,"Trento, Trentino-Alto Adige ",35,Twitter for Android , AI Consumers Smartphones HealthTech AI,it,Italy,46.0664228,11.1257601,0.0772,POSITIVE
ranjit_singhk,Ranjit Singh       ,8/17/2019 14:10, robotics discussion on dm ,Gurgaon ,0,Twitter for Android ,nan,in,India,28.4646148,77.0299194,0.0,NEUTRAL
DME_Jun,DME Intelligence ,8/17/2019 14:10," which are different type of  

http    ","Boston, MA ",4,DME Intelligence_Jun , AI ML BigData Healthcare Chatbots ArtificialIntelligence RPA Robotics Cobots,us,USA,42.3602534,-71.0582912,0.0,NEUTRAL
guidaautonoma,guidaautonoma ,8/17/2019 14:10,"concept car of the month atnmbl  


",Genova Italy ,5,Twitter for Android , autonomous SmartCity AI IoT Robotics tech 5G driverless selfdriving SelfDrivingCars startup technology DriverlessCars Robots startups transport mobility Travel delivery robot autonomousvehicles,it,Italy,44.40726,8.9338624,0.0,NEUTRAL
RicardoHQA,Ricardo H. Quilam  n A. ,8/17/2019 14:10," this hand mimics a real hand perfectly

via  ht  

     ",Place: Chile. ,127,Twitter for Android , robotic AI IoT Robotics,cl,Chile,-39.8123615,-73.2469177,0.891,POSITIVE
Crypto_Cpt_Nemo,Cpt.Nemo ,8/17/2019 14:09," this robot can clean your room video

 ",Under the Sea ,23,Twitter Web App , innovation startups Robotics tech,gb,United Kingdom,52.5650624,-0.274905,0.4019,POSITIVE
MarcHanheide,Marc Hanheide ,8/17/2019 14:09, new tenured positions available lecturer assprof in agrirobotics two  posts ,"Lincoln, UK ",3,Twitter for Android ,nan,gb,United Kingdom,53.2336301,-0.5392172,0.0,NEUTRAL
BahSerign,Serign Modou Bah ,8/17/2019 14:09, how artificial intelligence is transforming the world via   cc       ,"Bakoteh, The Gambia ",13,Twitter Web App ,nan,gm,The Gambia,13.4391419,-16.6970103,0.4767,POSITIVE
LCAS_UoL,L-CAS ,8/17/2019 14:07,new tenured positions available lecturer assprof in agrirobotics two  posts ,"Lincoln, UK ",3,WordPress.com ,nan,gb,United Kingdom,53.2336301,-0.5392172,0.0,NEUTRAL
derekprichard,Derek Prichard ,8/17/2019 14:07," projected to add  trillion to the global by 

by  via  amp 
   ","Toronto, Ontario ",123,Twitter Web App , AI economy ML,ca,Canada,43.653963,-79.387207,0.0,NEUTRAL
mhdempsey,Michael Dempsey ,8/17/2019 14:07,"bavatars  
animation   stop motion
animationrobotics  
animationdeepfakes  
cartoon datasets  

i m sure there are more but these are just a few for now",NYC ,0,Twitter Web App ,nan,us,USA,40.7127281,-74.0060152,0.0129,POSITIVE
VampirSexKttns,Vampire Sex Kittens - Music ,8/17/2019 14:06,space photos of the week sun spotting  ,Global ,0,IFTTT , NewMusic Futurism Global RobotYoga ArtificialIntelligence AI RobotSlaves Robotics Robots NeuralNetworks RobotFood AR DigitalHumans,ca,Canada,43.7283874,-79.3491488,0.0,NEUTRAL
S_Galimberti,S_Galimberti ,8/17/2019 14:06,"this robot can clean your room video

 ",Italia ,12,Twitter for iPhone , innovation startups Robotics tech,it,Italy,42.6384261,12.674297,0.4019,POSITIVE
chandra729,Chandra Shekhar ,8/17/2019 14:06, opinion advanced and emerging technologies such as ai iot robotics and machine learning are gradually catalysing tran    ,Birgunj ,1,Twitter Web App ,nan,np,Nepal,27.012541,84.877998,0.25,POSITIVE
JacobusSystems,Jacobus Systems ,8/17/2019 14:06," this robot can clean your room video

 ","Brighton & Hove, UK ",23,Jacobus Systems 1 , innovation startups Robotics tech,gb,United Kingdom,50.8452213,-0.1497585,0.4019,POSITIVE
themachinemaker,Machine Maker ,8/17/2019 14:06,"mikro   s new facility to house spm automation and camshaft manufacturing
read more and get information
        
",India ,0,Twitter Web App , automation technology engineering ai innovation tech industry robotics manufacturing smarthome homeautomation software b saas,in,India,22.3511148,78.6677428,0.0,NEUTRAL
Fisher85M,Michael Fisher ,8/17/2019 14:05,"this robot can clean your room video

 ","Vernon, CT ",23,Buffer , innovation startups Robotics tech,us,USA,41.8382921,-72.4663331,0.4019,POSITIVE
KandidKurls,TheFirstOfHerName          ,8/17/2019 14:05,b always glad my high school had such a great program with a renown robotics team here s an action pic    ,"Louisiana, USA       Mia -nyc  ",18,Twitter for iPhone , STEM,us,United States of America,40.742185,-73.992602,0.7964,POSITIVE
pradeeprao_,Pradeep Rao ,8/17/2019 14:05,"which are different type of  

","Bengaluru, India ",4,Hootsuite Inc. , AI ML BigData Healthcare Chatbots ArtificialIntelligence RPA Robotics Cobots,in,India,12.9791198,77.5912997,0.0,NEUTRAL
DeepSpaceDrones,DeepSpaceDrones ,8/17/2019 14:05," this hand mimics a real hand perfectly

via  ht  

     ",Deep Space ,127,Twitter for iPhone , robotic AI IoT Robotics,us,USA,42.9987105,-89.5675588,0.891,POSITIVE
PerthMLGroup,PerthMLGroup ,8/17/2019 14:04, soft exosuit makes walking and running easier than ever ieee spectrum  ieee spectrum ,"Perth, Western Australia ",2,Twitter for iPad ,nan,au,Australia,-31.9527121,115.8604796,0.4215,POSITIVE
mammanten,                                          ,8/17/2019 14:04," leaking this from my department   s faculty retreat faculty hiring priority areas for the coming year

 machine learning
    ",Nigeria ,17,Twitter for Android ,nan,ng,Nigeria,9.6000359,7.9999721,0.2023,POSITIVE
MatthieuLscl,Matthieu Lascol ,8/17/2019 14:04,"  the biggest app stores  
by    

read more at  

     ","Toulouse, France ",0,IFTTT , INFOGRAPHICS MWC19 IoT InternetOfThings AI ArtificialIntelligence SmartTech Innovation Robotics VA Fintech Insur,fr,France,43.6044622,1.4442469,0.0,NEUTRAL
Afrotectopia,Afrotectopia ,8/17/2019 14:03,"day  begins 
our new media exhibition features augmented reality merged with fine art a physically computer data visualization and robotics merged with pedagogy ","New York, NY ",1,Twitter for iPhone , afrotectopia2019,us,USA,40.7127281,-74.0060152,0.2023,POSITIVE
digita1maestro,Alex Reyes ,8/17/2019 14:03, cannot wait to see what our  teams do this year this group of has already surpassed my expectation    ,"Texas, USA ",6,Twitter for iPad , Rebels,us,USA,31.8160381,-99.5120986,0.0,NEUTRAL
idannyb,Dan B ,8/17/2019 14:02,guessing after seeing huge yuuuuuge advances in robotic handset iphone too manufacturing it   s only a matter of time less than  months before apple aapl      returns to          with major investment in plantsequiprobotics no more shenzhenchinafoxconn ,Bangkok & SE Asia ,0,Twitter for iPhone , TimApple,th,Thailand,13.7353021,100.5560762,0.0516,POSITIVE
FelixEVargas,Felix E. Vargas Q. ,8/17/2019 14:01,"the biggest app stores  
by statistacharts mikequindazzi  

read more at  

   ",Lima ,0,Microsoft Azure Logic Apps , INFOGRAPHICS MWC19 IoT InternetOfThings AI ArtificialIntelligence SmartTech Innovation Robotics VA Fintech Insur,pe,Peru,-12.0621065,-77.0365256,0.0,NEUTRAL
MarketChmln,Chameleon      ,8/17/2019 14:01,which ai and robotics companies are traded on the stock market      ,"Philadelphia, PA ",0,Meet Edgar ,nan,us,USA,39.9527237,-75.1635262,0.0,NEUTRAL
NewTechTwin,Emerging Tech Channel ,8/17/2019 14:00," the biggest app stores  
by    

read more at  

   ",United States ,12,Twitter Web App , INFOGRAPHICS MWC19 IoT,us,USA,39.7837304,-100.4458825,0.0,NEUTRAL
icsltd_uk,Integrated Control Solutions Ltd UK ,8/17/2019 14:00,"mir  with pallet lift

more at 

gl ","Leigh, Lancashire, WN7 3PT ",0,Buffer , hispeedcombining ICS conveyors linecontrol like follow automation automationengineering control inspectionsystems conveyors dryendequipment systemsintegrator robotics safetysystems ICS palletisers,gb,United Kingdom,53.7768013,-2.3186245,0.3774,POSITIVE
GetGreenzie,Greenzie ,8/17/2019 14:00,brobot baseball is tomorrow           don t forget to get your tickets     see you at the field for a fun night  ,"Atlanta, GA ",0,Buffer , robotics baseball,us,USA,33.7490987,-84.3901849,0.34,POSITIVE
